date,source,region_level,region,event_type,value,notes,source_code
2021-03-06,OxCGRT,country,Finland,facial_coverings,1,,H6M_Facial Coverings
2021-03-06,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-06,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-06,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-06,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-06,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-06,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-06,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-06,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-06,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-06,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-06,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-07,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-07,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-07,OxCGRT,country,Finland,facial_coverings,1,,H6M_Facial Coverings
2021-03-07,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-07,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-07,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-07,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-07,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-07,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-07,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-07,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-07,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-07,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-07,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-08,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-08,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-08,OxCGRT,country,Finland,facial_coverings,1,,H6M_Facial Coverings
2021-03-08,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-08,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-08,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-08,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-08,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-08,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-08,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-08,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-08,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-08,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-08,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-09,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-09,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-09,OxCGRT,country,Finland,facial_coverings,1,,H6M_Facial Coverings
2021-03-09,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-09,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-09,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-09,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-09,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-09,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-09,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-09,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-09,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-09,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-09,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-10,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-10,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-10,OxCGRT,country,Finland,facial_coverings,1,,H6M_Facial Coverings
2021-03-10,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-10,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-10,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-10,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-10,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-10,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-10,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-10,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-10,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-10,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-10,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-11,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-11,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-11,OxCGRT,country,Finland,facial_coverings,1,,H6M_Facial Coverings
2021-03-11,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-11,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-11,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-11,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-11,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-11,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-11,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-11,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-11,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-11,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-11,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-12,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-12,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-12,OxCGRT,country,Finland,facial_coverings,1,,H6M_Facial Coverings
2021-03-12,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-12,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-12,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-12,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-12,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-12,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-12,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-12,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-12,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-12,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-12,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-13,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-13,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-13,OxCGRT,country,Finland,facial_coverings,2,,H6M_Facial Coverings
2021-03-13,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-13,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-13,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-13,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-13,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-13,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-13,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-13,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-13,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-13,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-13,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-14,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-14,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-14,OxCGRT,country,Finland,facial_coverings,2,,H6M_Facial Coverings
2021-03-14,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-14,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-14,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-14,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-14,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-14,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-14,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-14,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-14,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-14,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-14,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-15,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-15,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-15,OxCGRT,country,Finland,facial_coverings,2,,H6M_Facial Coverings
2021-03-15,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-15,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-15,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-15,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-15,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-15,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-15,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-15,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-15,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-15,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-15,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-16,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-16,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-16,OxCGRT,country,Finland,facial_coverings,2,,H6M_Facial Coverings
2021-03-16,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-16,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-16,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-16,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-16,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-16,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-16,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-16,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-16,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-16,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-16,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-17,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-17,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-17,OxCGRT,country,Finland,facial_coverings,2,,H6M_Facial Coverings
2021-03-17,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-17,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-17,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-17,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-17,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-17,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-17,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-17,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-17,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-17,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-17,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-18,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-18,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-18,OxCGRT,country,Finland,facial_coverings,2,,H6M_Facial Coverings
2021-03-18,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-18,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-18,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-18,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-18,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-18,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-18,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-18,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-18,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-18,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-18,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-19,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-19,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-19,OxCGRT,country,Finland,facial_coverings,2,,H6M_Facial Coverings
2021-03-19,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-19,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-19,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-19,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-19,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-19,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-19,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-19,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-19,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-19,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-19,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-20,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-20,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-20,OxCGRT,country,Finland,facial_coverings,2,,H6M_Facial Coverings
2021-03-20,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2021-03-20,OxCGRT,country,Finland,internal_movement,0,,C7M_Restrictions on internal movement
2021-03-20,OxCGRT,country,Finland,international_travel,3,,C8EV_International travel controls
2021-03-20,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2021-03-20,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2021-03-20,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2021-03-20,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2021-03-20,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2021-03-20,OxCGRT,country,Finland,testing_policy,2,,H2_Testing policy
2021-03-20,OxCGRT,country,Finland,vaccination_policy,3,,H7_Vaccination policy
2021-03-20,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2021-03-21,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2021-03-21,OxCGRT,country,Finland,elderly_protection,2,,H8M_Protection of elderly people
2021-03-21,OxCGRT,country,Finland,facial_coverings,2,,H6M_Facial Coverings
2021-03-21,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
